BATCH_ID,PRODUCTION_DATE,TEMPERATURE,DEFECT_COUNT,QUALITY_SCORE,HUMIDITY,MACHINE_RUNTIME,PRESSURE_BAR,OPERATOR_ID,MACHINE_ID
BATCH_2284,2025-03-10,240.48983843733131,43,9.0,63.2,26,5.659908484,020,04
BATCH_7024,2024-02-27,200.09781777062943,50,80.0,41.6,52,5.4468604,005,10
BATCH_3844,2024-07-07,214.0785657127464,2,91.0,48.4,9,4.39196212,003,07
BATCH_2673,2024-04-30,214.53718705796425,46,96.0,70.1,27,9.033514552,011,04
BATCH_2815,2024-02-02,204.94721832170652,35,98.0,41.1,9,3.16124746,009,08
BATCH_5084,2024-06-25,163.03104389216168,28,83.0,76.9,28,2.23,004,02
BATCH_5896,2024-01-30,170.142434486107,23,93.0,69.5,7,4.9959430959999995,005,08
BATCH_5527,2024-07-03,153.42335113395777,23,85.0,37.4,7,7.055407907999999,007,06
BATCH_4048,2024-02-19,190.6506241715657,2,88.0,55.9,13,4.86,020,03
BATCH_4739,2024-04-24,153.3180811548023,15,82.0,41.4,10,6.46,001,02
BATCH_9738,2024-03-31,168.49108283493757,46,94.0,40.5,54,1.342409772,005,04
BATCH_3467,2024-06-01,228.82310598252653,7,89.0,33.8,15,8.963877475999999,005,09
BATCH_4098,2024-06-29,236.01025248800568,18,89.0,51.8,41,1.77,002,08
BATCH_7214,2024-01-18,241.3753322549284,46,82.0,36.1,20,3.12,002,06
BATCH_7681,2024-06-20,192.34103762961848,15,99.0,60.3,13,2.03,017,06
BATCH_8328,2024-02-14,202.69255881360957,50,89.0,71.2,34,1.6,004,05
BATCH_6891,2024-05-29,165.80748269198725,37,80.0,64.4,69,3.068857676,019,04
BATCH_8216,2024-05-09,225.32751226726535,37,90.0,49.3,50,8.95,011,05
BATCH_4320,2024-06-24,194.11278138694132,38,86.0,59.3,72,9.697479940000001,004,07
BATCH_8508,2024-01-25,161.99126355418835,50,25.0,59.6,10,7.04,018,07
BATCH_1058,2024-06-20,219.44800029878468,26,99.0,45.0,48,5.539250184,007,06
BATCH_3424,2024-04-12,230.5270779485065,4,98.0,67.9,59,7.55,010,03
BATCH_1465,2024-05-09,186.7067372884244,11,94.0,76.1,45,1.44,019,07
BATCH_5347,2024-06-05,158.79193814068006,1,91.0,34.2,47,9.55,019,07
BATCH_6143,2024-05-21,214.0745218953136,23,98.0,33.0,69,9.21,020,06
BATCH_2685,2024-05-31,159.6789778945444,39,98.0,62.2,26,9.40445264,008,05
BATCH_7660,2024-04-18,203.88564189208577,14,96.0,70.4,45,5.635087348,020,04
BATCH_2571,2024-04-20,247.0621974517837,42,87.0,35.8,22,1.35,014,04
BATCH_4351,2024-04-18,185.04870445081932,2,30.0,71.6,5,8.1,009,07
BATCH_4382,2024-03-11,164.59669511920418,22,91.0,73.2,11,2.77,005,05
BATCH_3548,2024-03-01,205.26881459232848,36,83.0,58.9,10,2.3421499719999996,019,06
BATCH_7672,2024-05-06,241.37880483508,31,86.0,48.9,4,8.88,012,01
BATCH_4490,2024-05-20,181.6866231715737,44,81.0,60.3,39,9.53,001,06
BATCH_9783,2024-06-14,247.7273581320844,45,97.0,61.8,21,7.3456773040000005,016,01
BATCH_4667,2024-05-28,1626.245341610272,26,98.0,76.1,71,6.079799368000001,009,02
BATCH_1905,2024-04-09,175.52778425266925,45,89.0,47.7,39,3.28,019,03
BATCH_5977,2024-05-12,152.26853654685385,15,97.0,61.7,46,3.8907130679999997,009,08
BATCH_4681,2024-02-13,213.12104448541828,30,94.0,50.1,60,2.402134384,004,04
BATCH_9722,2024-01-11,204.04688678161705,38,99.0,35.6,47,0.9900875359999999,015,05
BATCH_5828,2024-06-07,213.55248577685404,47,90.0,55.4,71,4.67,017,06
BATCH_6472,2024-05-19,178.54996850628464,46,97.0,36.7,48,9.709201032,017,07
BATCH_9202,2024-01-01,177.99180785386446,46,100.0,49.1,11,5.009732616,001,10
BATCH_1915,2024-05-26,215.3171105226509,38,93.0,56.7,71,3.79,009,04
BATCH_7436,2024-03-17,189.1431978021353,0,96.0,44.3,58,8.25,010,09
BATCH_7417,2024-05-22,159.58797356563718,17,83.0,43.5,52,6.696880387999999,002,04
BATCH_8732,2024-02-12,194.92546525226643,49,94.0,75.0,50,6.816849212,010,02
BATCH_3644,2024-02-16,233.0013505238529,20,18.0,49.4,39,8.48,006,02
BATCH_7455,2024-01-14,201.99322149637587,49,96.0,62.8,38,3.08,016,10
BATCH_1297,2024-06-20,185.75077576701057,49,96.0,41.9,17,9.45,018,03
BATCH_1298,2024-01-26,243.85880217121468,44,99.0,45.8,14,6.28,003,02
BATCH_5658,2024-02-15,200.9089535758935,44,0.0,33.4,64,1.71,001,06
BATCH_3354,2024-05-15,190.0838373810948,7,81.0,42.0,7,2.2270074799999997,019,10
BATCH_6441,2024-05-06,192.60378871959244,43,90.0,62.8,6,7.684899495999999,007,04
BATCH_1559,2024-04-18,205.5057633332688,7,87.0,77.3,67,3.6307806159999996,008,07
BATCH_4457,2024-06-22,243.37690616575264,20,82.0,66.8,41,7.3,013,01
BATCH_1412,2024-06-01,185.56140268663492,43,95.0,64.3,17,8.35,013,05
BATCH_9625,2024-07-06,166.1865680678535,45,94.0,72.5,37,6.649306544,015,09
BATCH_7669,2024-06-23,238.97053733758125,31,89.0,41.0,10,9.610605964,008,03
BATCH_6107,2024-03-05,177.39070038065185,27,92.0,35.6,24,6.54,013,09
BATCH_5806,2024-01-18,174.72239914672204,14,90.0,59.0,32,3.7928074759999997,013,09
BATCH_3879,2024-07-14,242.98802029375068,32,100.0,30.3,56,9.99,014,04
BATCH_5534,2024-04-23,188.3308189325891,45,83.0,64.8,17,4.61,004,10
BATCH_9929,2024-06-28,219.19689225505897,9,84.0,38.4,32,3.37,015,01
BATCH_8543,2024-02-21,172.93681515443956,8,100.0,63.5,39,2.39,017,10
BATCH_1079,2024-01-04,169.67541658546588,42,84.0,45.1,15,6.3,017,01
BATCH_4591,2024-05-19,247.6657820323602,36,96.0,39.4,12,9.140383331999999,011,06
BATCH_2784,2024-04-01,188.0190169794844,21,88.0,40.2,31,1.9394959879999998,013,03
BATCH_9201,2025-04-07,179.56681508279578,31,90.0,52.2,50,9.91,019,10
BATCH_9812,2024-03-24,230.0368890714589,7,85.0,54.7,15,3.54,009,03
BATCH_3429,2024-05-06,169.25745124697,16,85.0,58.1,26,2.42,007,05
BATCH_1488,2024-04-04,224.6040705440101,6,85.0,65.6,65,2.17,001,02
BATCH_1208,2024-03-09,196.2391760061793,37,99.0,34.3,42,8.37368602,001,10
BATCH_8278,2024-01-01,156.03027835354396,18,98.0,56.2,35,4.79,018,01
BATCH_1914,2024-04-25,151.36044719722182,41,8.0,32.5,15,2.02,014,04
BATCH_2784,2024-04-18,181.63549451878285,40,98.0,38.6,34,8.67,011,09
BATCH_2730,2024-02-21,219.3634514824581,27,86.0,61.4,7,5.8,013,01
BATCH_6823,2024-03-20,151.4936349929211,37,86.0,49.0,59,4.358177796,016,06
BATCH_6247,2024-07-11,1825.352188421079,26,95.0,43.9,29,8.54,010,04
BATCH_4651,2024-02-07,171.06357953266647,13,96.0,53.9,41,8.86,016,01
BATCH_8568,2024-01-08,176.12668405840176,16,89.0,30.9,11,4.77,011,09
BATCH_5012,2024-01-13,248.73094537174137,18,83.0,39.6,14,6.1818418159999995,002,10
BATCH_1004,2024-01-17,151.10937015159269,44,99.0,45.4,19,5.281386159999999,015,04
BATCH_4515,2024-03-05,241.64050233537017,22,83.0,65.2,34,9.11,007,08
BATCH_3729,2024-05-05,208.06085324703852,27,98.0,44.7,17,1.49,017,05
BATCH_7638,2024-07-07,209.23369417444675,23,97.0,62.5,33,6.176326007999999,002,03
BATCH_5788,2024-05-18,235.7541922079987,14,83.0,53.2,23,1.53,009,09
BATCH_6784,2024-01-15,198.92494735493557,40,94.0,33.7,66,7.71,017,03
BATCH_7453,2024-01-19,210.8701925438242,16,91.0,69.3,20,5.1883069,004,09
BATCH_4999,2024-02-13,233.20374807243564,34,98.0,78.4,4,1.1,001,09
BATCH_9622,2024-01-02,236.90939645087047,47,85.0,71.6,41,8.78,017,04
BATCH_6338,2025-04-07,158.2022356990023,17,89.0,32.0,38,4.851153136,015,09
BATCH_8222,2024-02-18,240.6114164606712,0,73.0,63.1,19,8.51,003,10
BATCH_4505,2024-01-04,236.67555483665632,45,87.0,41.6,32,9.491326616,007,07
BATCH_3122,2024-05-20,150.03193398230704,19,93.0,44.3,14,1.622337028,012,07
BATCH_9199,2024-02-22,248.40811603243085,42,92.0,76.8,38,1.49,004,08
BATCH_6134,2024-07-05,185.00015672177312,46,94.0,43.0,30,5.82,008,07
BATCH_9945,2024-04-14,163.80170702051234,45,84.0,42.6,63,9.043856691999999,014,04
BATCH_3791,2024-02-08,157.86802968415665,0,98.0,53.3,30,9.87329632,016,08
BATCH_5450,2024-06-12,165.82177320631655,33,87.0,34.4,32,7.81,002,01
BATCH_3242,2024-06-20,212.39553547070813,19,94.0,58.6,50,3.375674496,002,09
BATCH_2172,2024-06-08,167.30105467222089,25,87.0,36.3,59,4.659478807999999,020,08
BATCH_3448,2024-05-12,172.82580318767154,36,91.0,45.0,60,7.500809404,017,05
BATCH_2654,2024-02-08,242.79659776430407,6,98.0,54.0,35,2.87,006,06
BATCH_3995,2024-01-26,241.606606105968,35,93.0,31.8,71,4.7477317359999995,001,02
BATCH_4388,2024-03-13,171.6604980241197,14,86.0,71.9,24,5.28,016,04
BATCH_4599,2024-01-01,198.22434052084,49,98.0,77.1,71,3.61,004,06
BATCH_8880,2024-06-02,214.47099179363332,34,86.0,31.7,7,2.9,008,07
BATCH_7874,2024-01-22,238.69661032897733,1,97.0,47.6,50,6.36,017,08
BATCH_3080,2024-05-04,212.80449115100103,5,81.0,57.8,38,3.64,020,02
BATCH_9651,2024-03-11,217.9789473277685,9,86.0,72.9,61,3.466685328,012,04
BATCH_7991,2024-03-03,166.35415084078917,8,94.0,55.0,8,2.580019192,018,08
BATCH_8054,2024-02-18,223.02426826183483,1,87.0,52.5,44,6.7,020,07
BATCH_7134,2024-05-02,198.3847926919371,3,91.0,60.6,25,2.16,003,09
BATCH_6087,2024-06-27,206.14700505741223,19,90.0,50.6,61,1.07558256,002,01
BATCH_5424,2024-05-25,157.75379132653376,31,94.0,55.5,65,2.028438392,009,01
BATCH_8404,2024-04-21,217.43023608601672,38,93.0,73.6,27,1.9650066,011,09
BATCH_8518,2024-01-21,218.1576848141236,1,80.0,30.9,53,6.81,010,05
BATCH_3260,2024-01-28,239.89102555982623,14,85.0,30.9,11,6.01,001,09
BATCH_1354,2025-01-15,228.31912605288204,45,91.0,62.7,71,7.73,016,10
BATCH_4801,2024-04-17,1524.7912132573651,47,91.0,73.7,63,7.17,001,01
BATCH_1916,2024-04-30,200.7222452333649,0,96.0,46.9,47,3.62,013,10
BATCH_2840,2024-03-03,168.3787509911706,40,94.0,63.8,50,2.64758784,018,03
BATCH_3435,2024-01-29,214.206075414801,23,90.0,77.5,50,9.08,001,01
BATCH_2011,2024-01-10,155.68063728960078,24,99.0,75.8,33,3.966555428,013,02
BATCH_3348,2024-04-05,180.5473875357395,34,90.0,31.4,42,5.28,008,04
BATCH_1055,2024-05-09,150.43391367843287,50,87.0,34.7,13,8.742555679999999,003,09
BATCH_6870,2024-02-16,223.10407860955576,33,86.0,45.4,72,1.913985376,012,08
BATCH_2310,2024-07-01,175.08943234470613,26,93.0,76.7,55,4.19,019,05
BATCH_7947,2024-06-19,235.45942636136567,4,97.0,75.9,24,8.161327412,003,09
BATCH_9389,2024-06-13,188.2161199607107,15,98.0,36.9,57,7.62,009,05
BATCH_6377,2024-02-10,188.25468647413464,3,93.0,54.2,56,1.5258103879999998,014,09
BATCH_3332,2024-04-19,205.42418559386235,4,99.0,55.0,24,6.17,009,09
BATCH_2629,2024-06-08,227.15018277784503,36,86.0,78.1,14,9.81,005,04
BATCH_6804,2024-03-14,170.5153462865503,2,91.0,60.9,63,4.482283476,015,09
BATCH_4266,2025-04-10,194.21568114794775,40,53.0,37.9,22,4.83,011,08
BATCH_9906,2024-03-09,237.46728656277253,35,84.0,38.0,24,5.165554192,009,10
BATCH_3792,2024-03-28,246.99737470469864,10,82.0,50.0,59,6.537611431999999,016,05
BATCH_6451,2024-04-13,157.46886159106288,29,87.0,72.3,54,8.954914288,003,03
BATCH_8386,2024-06-02,177.25968442426338,46,100.0,67.3,8,3.459101092,001,02
BATCH_6952,2024-03-12,249.57524708097145,38,82.0,49.4,13,6.600353748,003,06
BATCH_8879,2024-02-12,203.7580873628446,9,96.0,60.1,16,6.01,006,09
BATCH_8672,2024-01-10,169.17342311413333,2,100.0,64.9,54,7.74,010,06
BATCH_2365,2024-06-27,235.4838758159401,17,93.0,42.7,55,3.274321524,009,05
BATCH_6732,2024-05-16,159.3069952640426,33,94.0,33.0,64,3.937597436,010,03
BATCH_1671,2024-07-07,208.01919656360053,37,88.0,77.3,7,1.94,001,10
BATCH_5979,2024-03-03,187.3664826196395,26,95.0,76.5,63,2.8427095479999998,002,10
BATCH_4160,2024-02-22,181.62072328119493,14,94.0,40.8,5,2.9992206,017,04
BATCH_5643,2025-03-28,215.84176121718417,34,95.0,45.3,35,2.84,008,05
BATCH_5903,2024-01-13,234.481942397993,43,92.0,64.8,67,1.032145572,016,01
BATCH_3802,2024-03-13,234.13606657997155,23,81.0,61.0,45,5.727477132,006,05
BATCH_3434,2024-06-15,213.93445463463445,1,14.000000000000002,71.7,66,2.5338243,015,02
BATCH_8249,2024-07-11,205.51940176150003,9,95.0,32.5,22,5.5,009,02
BATCH_8741,2024-02-12,229.26111629297824,38,89.0,66.5,20,9.93,004,01
BATCH_3529,2025-03-06,161.83755429411468,47,84.0,59.9,30,5.8950198,007,05
BATCH_7786,2024-04-30,225.22193712042167,40,100.0,34.3,50,1.31689916,011,05
BATCH_1743,2024-05-10,198.88999991111064,6,87.0,43.2,51,10.171839428,002,01
BATCH_1514,2024-06-26,242.30389546346743,14,23.0,62.1,31,8.126164136,013,06
BATCH_7769,2024-01-02,202.92455845366425,29,95.0,44.0,57,8.239927676,016,09
BATCH_4503,2024-07-12,182.5487150388496,42,100.0,78.7,19,3.37,001,01
BATCH_3413,2024-01-18,241.6118467018342,25,80.0,71.1,69,6.51210082,008,02
BATCH_9578,2024-06-24,180.47967835080607,8,80.0,46.3,48,8.593628864,016,01
BATCH_3131,2024-07-14,151.5052622755322,30,80.0,30.8,32,3.07,011,10
BATCH_9789,2024-01-30,160.54743294178184,5,87.0,73.2,25,9.88,017,03
BATCH_9880,2024-03-27,223.78121602921112,21,93.0,39.4,69,1.490647112,010,10
BATCH_8902,2024-06-05,191.06264106494544,32,87.0,39.3,45,5.98,006,10
BATCH_8173,2024-05-07,248.64810035829768,9,83.0,51.7,62,7.98,010,06
BATCH_2564,2024-04-15,156.3865156634881,46,98.0,32.6,10,6.909238995999999,016,03
BATCH_9950,2024-04-03,227.4419570231131,28,89.0,60.2,56,6.39144252,002,04
BATCH_4707,2024-01-01,212.9333533828476,39,91.0,60.7,65,2.897867628,006,08
BATCH_2411,2024-01-17,199.24453642824707,29,83.0,62.0,62,8.83,017,07
BATCH_4348,2024-03-06,2437.5553872445485,33,80.0,45.5,48,4.982843052,016,01
BATCH_8701,2024-06-27,203.20012531994587,26,94.0,35.9,69,9.5,012,04
BATCH_8741,2024-01-15,183.6439885073117,9,95.0,30.6,53,8.584665676,019,10
BATCH_9763,2024-04-28,240.18648384280243,15,81.0,58.2,62,9.35,006,10
BATCH_6392,2024-01-27,190.5628559245845,30,71.0,35.2,49,6.79,011,01
BATCH_9388,2024-04-23,168.72216146491797,26,95.0,74.9,50,7.99102684,016,05
BATCH_9923,2024-03-16,204.81433018426432,33,92.0,45.3,42,8.555707684,017,06
BATCH_1699,2024-07-14,188.04104407001003,39,83.0,48.4,30,9.09,008,05
BATCH_9454,2024-07-05,153.09794191598266,21,84.0,55.2,69,8.160637936,020,10
BATCH_4135,2024-06-19,209.9776198202825,5,94.0,63.5,38,9.4,002,08
BATCH_7853,2024-06-06,241.4919483591285,27,99.0,42.3,4,1.52,018,04
BATCH_7755,2024-04-03,155.1628385261558,23,90.0,57.3,70,9.08,011,02
BATCH_1774,2024-05-15,226.0477436493172,25,91.0,34.1,67,5.266217687999999,015,08
BATCH_2100,2024-04-21,247.72211861392012,0,91.0,50.7,33,4.060324164,005,02
BATCH_5376,2024-06-12,195.1549556608358,28,92.0,62.8,65,4.31,009,08
BATCH_6834,2024-04-25,175.72822611944892,10,96.0,47.8,27,8.15,018,09
BATCH_9921,2024-07-09,166.2223324652266,4,83.0,49.7,20,9.324473424,017,04
BATCH_3532,2024-04-19,190.06166461246957,50,86.0,63.9,69,4.848395232,006,04
BATCH_4118,2025-01-13,204.7913910336528,3,89.0,49.2,12,2.284923464,007,01
BATCH_8428,2024-04-16,157.4912549591295,39,95.0,53.4,29,6.8,010,05
BATCH_3430,2024-02-08,204.25223489169773,43,24.0,57.2,58,6.69,019,10
BATCH_3583,2024-03-31,171.46661921522195,29,96.0,72.7,41,1.71,006,03
BATCH_2362,2024-03-05,179.26512980594973,25,80.0,51.2,53,6.19,020,03
BATCH_6855,2024-04-13,179.23379095601717,24,81.0,71.6,21,7.66,019,01
BATCH_4556,2024-06-27,1828.3133564498887,5,88.0,30.1,59,5.470302584,020,09
BATCH_1664,2024-03-27,218.59306136163084,14,96.0,49.5,27,4.452636008,018,01
BATCH_6962,2024-05-18,234.5783209020672,3,87.0,63.5,50,9.53545308,008,05
BATCH_1505,2024-07-05,236.2708732082878,9,83.0,70.4,14,3.84,008,05
BATCH_7507,2024-06-15,178.59079807361175,42,1.0,59.5,37,1.810563976,012,01
BATCH_4084,2024-01-31,170.6861662530795,14,98.0,66.8,61,5.81,013,08
BATCH_7850,2024-07-19,162.03809058473786,31,81.0,50.6,18,4.0706663039999995,003,08
BATCH_8389,2024-01-25,204.2738491031711,0,96.0,38.2,69,2.59,011,04
BATCH_8981,2024-04-26,215.78134493588917,17,84.0,39.5,54,8.86,017,01
BATCH_9756,2024-06-11,220.5955021918917,24,88.0,31.3,22,1.453415408,013,04
BATCH_1494,2024-07-04,177.32430513767065,33,80.0,35.5,10,9.42,010,05
BATCH_4208,2024-03-03,180.6941155099648,40,88.0,40.8,55,7.86,019,10
BATCH_3263,2024-06-01,242.88187142757064,38,84.0,47.2,70,5.300691487999999,020,05
BATCH_2760,2024-02-11,161.3607416220719,33,96.0,36.6,53,4.63,008,09
BATCH_2246,2024-05-15,188.80386695131705,39,80.0,49.9,46,3.45,012,03
BATCH_1936,2024-03-19,169.68995683250196,40,99.0,40.2,16,5.264149259999999,020,06
BATCH_5088,2025-04-08,171.5406175406838,28,99.0,36.8,47,4.28,019,01
BATCH_7283,2024-02-26,198.3884516993743,0,68.0,46.7,32,1.780227032,010,05
BATCH_1604,2024-06-02,159.5700009602595,5,90.0,67.5,67,4.89,016,02
BATCH_9529,2024-06-18,173.74244189700994,48,97.0,48.0,30,9.38,007,01
BATCH_1744,2024-04-15,237.80448569951795,29,93.0,71.7,4,8.65,003,01
BATCH_4037,2024-07-17,192.11402380151995,34,87.0,54.3,71,9.51,002,08
BATCH_9915,2024-06-28,199.0018721682513,50,89.0,31.4,69,3.0667892479999996,005,01
BATCH_6463,2024-03-16,198.39847722603872,34,100.0,57.0,50,9.472021287999999,006,01
BATCH_9994,2024-02-17,179.29471508248892,35,22.0,67.8,9,2.746872384,018,09
BATCH_8283,2024-01-05,236.99462582492723,35,92.0,52.6,59,6.58,018,07
BATCH_2638,2024-05-08,151.12145232109785,11,92.0,65.6,22,3.5783804399999997,002,05
BATCH_9381,2025-03-09,202.0560067206387,28,86.0,35.6,60,6.3087054,012,02
BATCH_9393,2024-07-13,214.1199595636568,37,96.0,57.7,28,5.25380712,012,08
BATCH_2667,2024-06-10,187.58928208967976,46,99.0,77.1,15,9.9,003,03
BATCH_8674,2024-04-28,244.7759841324215,49,94.0,72.4,31,6.601043224,005,01
BATCH_8244,2024-07-11,199.0472179887824,13,71.0,75.3,30,6.412126799999999,014,09
BATCH_8059,2024-01-30,182.68828221256825,38,97.0,41.9,17,3.29,013,08
BATCH_5770,2024-06-28,201.2203941187176,0,89.0,72.0,27,10.03532318,015,10
BATCH_1292,2024-03-14,154.6290261245341,48,84.0,30.9,11,4.802200340000001,013,03
BATCH_5426,2024-04-26,161.16047537294423,24,84.0,38.0,70,5.07,014,06
BATCH_8563,2024-02-23,185.0569056855656,45,3.0,60.8,22,8.969393284,011,07
BATCH_9060,2024-03-01,208.07311644256893,30,100.0,74.2,25,7.362914204,009,05
BATCH_9419,2024-03-26,223.12896349230147,39,83.0,53.5,24,4.29,014,06
BATCH_3104,2024-02-19,229.946403988153,49,64.0,40.4,33,1.551321,020,08
BATCH_5709,2024-07-19,199.7738469507765,42,80.0,78.3,61,7.44,017,09
BATCH_2318,2024-06-15,204.6791443732432,22,96.0,66.3,56,1.263120032,009,03
BATCH_6548,2024-02-05,157.36870859775357,47,90.0,65.3,60,8.03,001,07
BATCH_7886,2024-04-02,205.11941397754717,3,15.0,67.4,6,1.66,017,06
BATCH_7601,2024-06-19,243.80287191994177,16,84.0,35.3,18,7.05,012,06
BATCH_1886,2024-01-12,154.72410577176748,5,89.0,51.0,65,9.56,018,03
BATCH_2708,2024-04-06,199.76104345986968,19,80.0,64.8,7,7.898637056,014,06
BATCH_5122,2024-03-20,164.58185375100456,48,87.0,32.9,39,2.53,007,02
BATCH_9722,2024-07-13,194.59859197687604,4,87.0,42.1,16,3.71,019,02
BATCH_1421,2024-07-15,151.5117818753246,9,90.0,75.0,37,2.20287582,006,04
BATCH_5924,2024-05-20,190.4953760090248,42,82.0,67.0,26,8.319906892,015,10
BATCH_7200,2024-06-11,218.0418007278867,10,87.0,56.6,65,1.42,017,06
BATCH_4769,2024-02-05,243.6885947498079,1,88.0,63.5,40,8.15,018,04
BATCH_9638,2024-02-28,175.92671756516967,10,87.0,35.5,29,7.935179284,017,04
BATCH_8407,2024-02-13,185.73685629208552,18,90.0,44.2,34,2.09,009,06
BATCH_7341,2024-01-06,160.13851010911827,43,95.0,79.3,7,1.21,001,03
BATCH_7182,2024-02-24,203.7114338690457,1,84.0,32.2,9,2.96,008,07
BATCH_8169,2024-03-11,167.36099098209374,44,99.0,60.7,23,2.3945501479999995,010,01
BATCH_7084,2024-04-16,189.412950163282,31,90.0,76.9,58,7.4166933319999995,007,02
BATCH_9594,2024-01-07,195.3340401872836,19,84.0,72.7,43,2.993704792,003,06
BATCH_1380,2024-06-10,213.4127737242688,30,95.0,61.1,59,6.823743972,015,08
BATCH_8497,2024-06-18,219.7003361850738,16,100.0,71.7,60,7.4470302760000004,018,10
BATCH_3561,2024-02-29,212.5209030065463,14,90.0,75.9,67,8.628102664,009,09
BATCH_7007,2024-05-18,175.35216957511554,5,81.0,67.4,13,1.08,006,10
BATCH_2169,2024-05-26,215.3483756625785,16,93.0,54.7,5,4.05,014,05
BATCH_4207,2024-03-08,179.56134090188704,12,92.0,34.3,61,1.176935532,019,10
BATCH_2758,2024-06-21,170.20850351115158,39,87.0,39.9,55,9.64576924,008,06
BATCH_8833,2024-03-10,151.8227163648015,15,82.0,43.8,56,1.073514132,005,03
BATCH_6486,2024-06-12,194.10244147329337,31,61.0,34.9,41,6.2859526919999995,011,07
BATCH_4505,2024-06-30,189.1236432546558,6,97.0,55.4,67,5.65,009,06
BATCH_1169,2024-01-28,246.1614374789778,24,80.0,74.9,57,5.03,014,05
BATCH_3592,2024-05-03,238.1843050129421,43,83.0,39.2,11,3.44,002,07
BATCH_6096,2024-04-08,240.36885279176136,10,99.0,32.4,71,6.552779904,004,10
BATCH_8013,2024-01-19,2218.6986541353526,25,80.0,70.7,57,3.15780008,004,07
BATCH_5885,2024-01-07,220.5774770127873,32,100.0,59.0,60,1.778158604,019,07
BATCH_5993,2024-04-03,162.03750775671588,9,89.0,41.2,30,8.71,013,08
BATCH_4080,2024-06-01,177.5726179125872,31,88.0,49.2,14,8.59,006,10
BATCH_8804,2025-01-21,243.48392011853136,2,88.0,67.4,38,8.05,008,10
BATCH_7118,2024-06-26,200.4097061225956,45,85.0,66.3,7,9.690585180000001,013,05
BATCH_5753,2024-06-04,175.13047816350553,29,96.0,75.8,24,6.0225728599999995,012,03
BATCH_1847,2024-01-23,199.5243242288032,18,94.0,42.2,25,1.2,019,09
BATCH_4291,2024-03-16,186.35317034879725,0,81.0,31.3,57,1.41,004,01
BATCH_4841,2024-01-10,234.6128775011924,49,86.0,38.1,7,1.995343544,010,01
BATCH_7461,2024-02-21,224.23974722801512,33,97.0,51.5,36,7.97,008,08
BATCH_7560,2024-03-01,211.03534457905965,23,24.0,52.0,72,6.17,011,05
BATCH_9974,2024-04-25,189.06693870731257,9,80.0,79.7,52,8.506754888,005,10
BATCH_6203,2024-06-24,218.2712256155725,15,85.0,52.4,10,3.51,012,07
BATCH_2759,2024-07-03,225.98238155123929,50,84.0,40.8,5,9.727816884,007,10
BATCH_4539,2024-04-15,198.14279028972757,38,96.0,77.6,61,7.826242076,011,03
BATCH_5264,2024-02-19,242.64978406066348,30,98.0,55.3,42,4.405062164,010,07
BATCH_6384,2024-07-11,195.1406627036945,21,88.0,46.1,5,5.239328123999999,007,08
BATCH_6138,2024-03-18,209.1329031831773,18,87.0,75.2,55,8.27,006,07
BATCH_2850,2024-03-11,200.2800162953592,29,98.0,34.7,45,1.84,008,04
BATCH_5162,2024-02-04,165.07457082520077,26,91.0,75.6,54,2.83,006,02
BATCH_2654,2024-05-09,230.6368698653236,10,89.0,46.4,52,6.201147143999999,013,02
BATCH_9914,2024-01-26,240.4402042731735,0,89.0,49.1,71,3.260532004,002,02
BATCH_4468,2024-04-07,156.2610919688321,12,39.0,65.5,64,6.35,002,06
BATCH_9545,2024-05-11,217.9782894935976,32,93.0,56.0,70,8.681192315999999,002,09
BATCH_2790,2024-03-07,230.63067362797423,26,81.0,72.0,42,7.28,017,09
BATCH_9579,2024-03-12,224.5580325617204,45,98.0,70.9,65,8.3,008,10
BATCH_7507,2024-04-10,162.52858752794666,0,81.0,48.5,33,5.5778608400000005,005,02
BATCH_9237,2024-05-11,162.51734010220906,25,96.0,35.7,55,9.817448763999998,005,04
BATCH_8176,2024-07-07,231.01576252467217,8,84.0,63.9,22,9.61,003,05
BATCH_1609,2024-05-03,178.11059068698677,9,82.0,36.2,11,6.6382749279999995,009,08
BATCH_4719,2024-03-06,230.14585848028324,22,91.0,73.5,24,4.15,012,02
