batch_id,production_date,temperature,pressure,pressure_unit,machine_id,defect_count,operator_id,quality_score,humidity,machine_runtime
BATCH_8407,2025-02-20,151.79190673060424,1.12,bar,MCH_03,36,OP_012,100.0,70.4,34
BATCH_8738,2024-01-10,151.32322065203635,1.46,bar,MCH_03,16,OP_016,90.0,38.4,33
BATCH_2780,2025-03-04,214.65619224993927,4.72,bar,MACHINE01,-5,OP_010,94.0,35.8,71
BATCH_8246,2024-03-16,241.61542476671178,2.55,bar,MCH_02,1,OP_010,80.0,77.1,32
,2024-04-18,184.14664121073508,119.36,psi,MCH_06,8,OP_019,95.0,70.7,22
BATCH_2680,2024-02-18,2284.0574481642616,8.43,bar,MCH_02,43,OP_008,91.0,65.1,25
BATCH_8734,2024-03-18,181.82542647923407,2.28,bar,MCH_10,34,OP_015,96.0,40.4,25
,2024-06-03,206.25570301282295,2.34,bar,MCH_05,3,OP_017,86.0,32.2,63
BATCH_9761,2024-04-24,180.4806996705503,92.77,psi,MCH_02,9,OP_007,86.0,55.1,46
BATCH_9349,2024-05-21,174.79608222207438,129.75,psi,MCH_01,2,OP_008,0.39,59.6,24
BATCH_9461,2024-04-21,181.52196390849775,42.37,psi,MCH_10,49,OP_013,90.0,30.3,5
BATCH_7281,2024-03-28,203.31543510467023,93.75,psi,MACHINE06,40,OP_014,93.0,77.9,6
BATCH_1390,2024-02-16,200.3842020473326,7.77,bar,MCH_04,43,OP_013,95.0,60.7,18
BATCH_2846,2024-01-27,200.08151742010753,97.44,psi,MACHINE08,13,OP_016,82.0,78.5,19
BATCH_3525,2024-06-29,186.4931374859098,38.98,psi,MCH_09,33,OP_016,89.0,76.8,22
BATCH_4299,2024-06-09,,21.0,psi,MCH_05,39,OP_012,100.0,66.4,27
BATCH_6221,2024-04-12,242.1839121456351,2.65,bar,MCH_01,42,OP_007#,83.0,43.9,28
BATCH_9639,2024-05-11,209.1336976825325,60.06,psi,MCH_05,2,OP_009,87.0,59.8,24
BATCH_2717,2024-06-07,244.93488988550178,2.45,bar,MCH_03,4,OP_018,87.0,45.1,41
BATCH_5029,2024-06-17,189.30165918146147,51.59,psi,MCH_07,30,OPER_014,100.0,68.1,30
BATCH_4727,2024-07-06,,105.73,psi,MCH_01,37,OP_014,99.0,66.0,59
BATCH_9219,2024-03-20,169.19349331323963,52.33,psi,MCH_05,25,OP_013,100.0,31.6,48
BATCH_7703,2024-03-22,176.2490386711031,117.42,psi,MCH_09,44,OP_011,83.0,76.0,17
BATCH_8319,2024-06-23,160.32484629836293,20.94,psi,MCH_05,44,OP_020,86.0,66.6,45
BATCH_1509,2024-02-24,173.49220517903643,47.19,psi,MCH_01,8,OP_018,91.0,67.3,22
,2024-06-07,186.6870066192018,9.63,bar,MCH_01,29,OP_014,92.0,61.7,59
BATCH_1307,2024-02-20,209.6914004995951,1.56,bar,MCH_09,26,OP_018,94.0,80.0,47
BATCH_6092,2024-03-25,191.70673351288633,5.08,bar,MACHINE09,36,OP_007,88.0,69.8,32
BATCH_8038,2024-05-08,176.61906554747156,3.56,bar,MCH_09,29,OP_019,93.0,32.4,56
BATCH_7111,2024-07-05,189.37702316046983,7.82,bar,MCH_09,10,OPER_014,83.0,52.1,37
BATCH_7086,2024-03-23,219.4872874327089,113.53,psi,MCH_05,18,OP_008,94.0,45.9,40
BATCH_6183,2024-01-19,2084.9670364448284,17.05,psi,MCH_03,29,OP_015,99.0,38.3,60
BATCH_2224,2024-06-24,184.6883175824247,4.15,bar,MCH_01,5,OP_002,86.0,55.3,7
BATCH_3376,2024-02-28,214.43285438479109,8.06,bar,MCH_02,0,OP_011,89.0,45.1,20
BATCH_4155,2024-05-30,164.1694754988147,3.68,bar,MACHINE03,22,OP_002,0.95,60.5,31
BATCH_8821,2024-03-24,179.97239190531843,8.74,bar,MCH_04,40,OP_005#,82.0,56.2,41
BATCH_5085,2024-04-21,198.51613803466867,66.27,psi,MCH_06,16,OP_013,100.0,61.3,56
BATCH_8071,2024-06-05,167.3802447244011,6.47,bar,MCH_10,20,OP_019,82.0,53.4,18
BATCH_5258,2024-04-27,1661.4015758341632,9.76,bar,MCH_09,48,OP_017,84.0,65.4,58
BATCH_5051,2024-02-25,242.7181209958752,8.59,bar,MCH_04,47,OP_006,96.0,50.4,7
BATCH_6919,2024-01-20,242.72567065217777,51.71,psi,MCH_01,50,OP_003,0.64,57.6,9
BATCH_3353,2024-02-29,216.2571678766621,6.07,bar,MCH_05,12,OP_012,96.0,75.1,49
BATCH_5654,2024-01-09,237.05455410165433,54.67,psi,MCH_03,22,OP_005,83.0,35.5,62
BATCH_8321,2024-04-08,218.07382617491908,125.92,psi,MCH_02,8,OP_015,80.0,65.3,45
BATCH_1581,2024-05-02,170.87615683944512,4.97,bar,MCH_04,8,OP_004,93.0,37.7,65
BATCH_2691,2024-04-16,150.123057506855,42.49,psi,MCH_08,-42,OP_009,80.0,65.4,57
BATCH_2745,2024-05-18,185.26801148249936,1.25,bar,MCH_06,1,OP_013,87.0,51.3,38
BATCH_2233,2024-07-10,170.0012876120208,4.05,bar,MCH_10,25,OP_011,100.0,33.5,27
BATCH_1551,2024-06-11,185.0797612060951,88.97,psi,MCH_01,-38,OP_020,99.0,56.7,55
BATCH_4463,2024-07-01,151.09804264565875,8.86,bar,MCH_05,39,OP_005,99.0,63.3,13
BATCH_1355,2024-01-01,209.0554681404835,24.72,psi,MCH_01,39,OP_016,94.0,78.8,54
BATCH_6971,2024-02-06,232.2191558404412,2.09,bar,MCH_08,22,OP_020,93.0,62.0,70
BATCH_6343,2025-03-28,173.6193550023155,9.04,bar,MCH_03,1,OP_008,92.0,60.2,68
BATCH_1099,2024-07-02,211.0653064657903,2.33,bar,MACHINE10,2,OP_002,83.0,62.8,71
BATCH_1962,2024-07-02,246.31379298485174,8.86,bar,MCH_02,44,OP_002,82.0,51.7,45
BATCH_6768,2024-06-24,244.3355842045229,9.87,bar,MCH_03,12,OP_004,95.0,43.6,33
BATCH_1990,2024-07-14,155.41361005675992,7.57,bar,MCH_05,42,OP_001,88.0,36.8,23
BATCH_6600,2024-01-19,196.7763194787888,2.15,bar,MCH_10,21,OP_019,87.0,51.7,18
BATCH_5974,2024-07-08,222.0760221450685,6.69,bar,MCH_06,18,OP_006,96.0,39.6,23
BATCH_3247,2024-06-27,189.80378769603772,1.96,bar,MCH_10,8,OP_013,84.0,46.0,28
BATCH_8698,2024-05-21,171.29413280679685,77.84,psi,MCH_06,7,OP_003,98.0,78.9,21
BATCH_6581,2024-05-03,199.57248583289874,2.52,bar,MCH_03,24,OP_013,88.0,40.4,40
BATCH_3768,2024-04-30,191.15134440627816,142.52,psi,MCH_05,26,OP_007,89.0,49.5,46
BATCH_9973,2024-03-08,243.61237999642253,5.5,bar,MCH_06,27,OP_003,84.0,68.4,59
BATCH_9465,2024-03-20,165.41994508779976,146.91,psi,MCH_04,16,OPER_004,93.0,45.7,23
BATCH_3546,2024-01-08,219.22947664434628,7.16,bar,MCH_07,4,OP_014,0.22,57.1,41
BATCH_4810,2024-01-18,195.33783159595902,123.27,psi,MCH_08,45,OP_013,99.0,41.6,30
BATCH_9611,2024-04-08,2080.6370145087176,8.54,bar,MCH_04,28,OP_003,98.0,30.5,59
BATCH_1476,2024-07-05,219.8392397435958,10.0,bar,MCH_05,17,OP_018,99.0,61.1,35
BATCH_4717,2024-01-28,209.07429172692795,86.76,psi,MCH_09,10,OP_002,93.0,48.3,66
BATCH_8393,2024-01-15,194.56267815996188,3.04,bar,MCH_10,33,OP_001,84.0,78.0,57
BATCH_2419,2024-04-09,180.78792348603662,117.97,psi,MCH_02,21,OP_019,94.0,55.1,18
BATCH_5788,2024-06-22,162.91686465859613,3.1,bar,MCH_10,8,OP_002,100.0,53.7,29
BATCH_7143,2024-04-22,196.34810950698773,2.62,bar,MCH_02,37,OP_018,97.0,77.7,47
BATCH_6810,2024-04-01,187.98549700018745,2.75,bar,MCH_04,41,OP_010,82.0,33.1,53
BATCH_8060,2024-03-08,192.0005409986762,139.93,psi,MCH_10,15,OP_013,93.0,75.8,28
BATCH_6508,2025-03-07,228.68874787188963,4.92,bar,MCH_10,48,OP_006,82.0,35.4,59
BATCH_2105,2024-01-03,225.47171379562906,8.39,bar,MCH_07,6,OP_006,0.37,40.3,53
BATCH_1354,2024-06-05,156.1497630931418,4.87,bar,MACHINE08,2,OP_011,0.17,64.3,57
BATCH_2436,2024-03-15,,4.45,bar,MCH_04,8,OP_003,82.0,72.7,13
BATCH_9264,2024-01-10,228.74879620079423,81.13,psi,MCH_08,25,OP_014,83.0,67.7,43
BATCH_6830,2024-03-29,,2.2,bar,MCH_03,44,OP_010,93.0,67.7,16
BATCH_9359,2024-06-04,232.36365741181805,4.24,bar,MCH_05,9,OP_005,87.0,52.4,5
BATCH_1913,2024-01-01,153.9376363291386,123.29,psi,MCH_02,1,OP_020,0.46,47.7,71
BATCH_6348,2024-05-16,155.34425446288287,143.56,psi,MCH_08,-34,OP_001,99.0,62.8,45
BATCH_7021,2024-02-02,,148.07,psi,MCH_10,48,OP_009,85.0,60.2,6
BATCH_2825,2024-04-04,235.46388574155247,35.17,psi,MCH_09,23,OP_018,86.0,43.4,16
BATCH_4915,2024-02-27,,1.03,bar,MCH_07,26,OP_006,94.0,32.3,71
BATCH_9639,2024-06-12,168.94274548848756,2.85,bar,MCH_04,0,OP_008,80.0,44.9,38
BATCH_6864,2024-06-09,237.65530280713625,3.11,bar,MCH_10,18,OP_008,92.0,39.0,12
BATCH_5640,2024-02-03,202.79660796058857,5.62,bar,MCH_04,25,OP_008,87.0,79.7,17
BATCH_3885,2024-04-05,228.12697137014902,108.65,psi,MCH_08,6,OP_016,95.0,67.7,22
BATCH_7055,2024-03-09,232.59207792232792,2.84,bar,MCH_02,12,OP_010,98.0,39.4,52
BATCH_4628,2024-05-22,229.91263394239678,8.92,bar,MCH_03,48,OP_005,99.0,30.3,8
BATCH_5068,2024-04-26,163.97354511424805,7.46,bar,MCH_05,40,OP_005,95.0,50.0,7
BATCH_4346,2024-02-26,200.14506878243543,2.82,bar,MCH_06,38,OP_001,0.55,40.6,43
BATCH_3354,2024-04-10,151.98982460230857,80.11,psi,MCH_09,3,OP_019,0.89,40.6,12
BATCH_7407,2024-02-06,,4.5,bar,MCH_01,22,OP_012,86.0,78.8,68
BATCH_4766,2024-01-15,156.24597314964214,3.43,bar,MCH_09,32,OP_002,90.0,53.5,67
BATCH_3257,2024-05-27,164.95305295994723,2.16,bar,MCH_05,30,OP_017,86.0,38.9,16
BATCH_4402,2024-04-18,171.3602320989247,123.76,psi,MCH_05,8,OP_017,90.0,42.7,20
BATCH_2513,2024-07-05,192.0977700894916,33.95,psi,MCH_03,39,OP_010,89.0,73.6,50
BATCH_6689,2024-05-31,232.73985156095776,82.0,psi,MACHINE03,11,OP_014,82.0,45.5,58
BATCH_5601,2024-05-27,211.04649392669313,5.96,bar,MCH_06,46,OP_005,0.18,43.3,42
BATCH_1992,2024-06-15,222.89213453680236,8.22,bar,MACHINE08,37,OP_013,100.0,57.9,72
BATCH_8106,2024-06-17,240.05290260904093,3.69,bar,MCH_07,40,OP_006,89.0,54.5,47
BATCH_4453,2024-01-07,200.91911522216807,4.6,bar,MCH_03,44,OP_020,86.0,72.0,25
BATCH_4919,2024-05-11,176.28077625126326,123.74,psi,MCH_03,23,OP_001,85.0,74.8,68
BATCH_1517,2024-04-11,210.1332274685124,2.34,bar,MCH_06,25,OP_009,93.0,30.9,72
BATCH_3566,2024-02-23,200.97060582976133,8.16,bar,MCH_01,38,OP_017,100.0,62.7,50
BATCH_4923,2024-03-24,205.09227379858285,4.28,bar,MCH_08,5,OP_001,92.0,42.4,58
BATCH_4768,2024-05-15,207.66756274308202,37.11,psi,MCH_05,43,OP_018,0.72,30.7,67
BATCH_5607,2024-05-21,243.8842049553171,103.05,psi,MACHINE10,29,OPER_013,99.0,53.5,54
,2024-06-29,203.78373102718362,6.56,bar,MCH_05,8,OP_012,83.0,65.9,24
BATCH_6741,2024-01-16,206.58601391782742,32.95,psi,MACHINE08,37,OP_020,0.05,73.4,55
BATCH_1854,2024-04-03,194.43697868583502,48.13,psi,MCH_01,44,OP_013,94.0,35.1,25
BATCH_9495,2024-03-15,182.6766425693017,75.88,psi,MCH_04,24,OP_011,86.0,31.8,19
BATCH_5881,2024-04-02,234.67761260362644,4.83,bar,MACHINE03,23,OP_007,90.0,58.1,15
BATCH_2749,2024-05-16,150.3372305145703,75.51,psi,MCH_02,33,OP_020,82.0,56.0,60
BATCH_9984,2024-06-12,220.31109680435893,6.89,bar,MCH_02,9,OPER_008,100.0,75.3,47
BATCH_8197,2024-04-17,158.76457399090353,6.4,bar,MCH_08,45,OP_006,100.0,69.4,57
BATCH_1687,2024-04-02,223.4370973831824,108.65,psi,MCH_01,3,OP_014#,80.0,53.2,46
BATCH_3325,2024-01-01,221.98669820114327,64.64,psi,MCH_04,42,OP_006,85.0,64.4,34
BATCH_8108,2024-02-20,169.5795888038459,95.58,psi,MCH_02,39,OP_018,86.0,58.4,16
BATCH_6604,2024-04-18,160.40344327605172,45.24,psi,MCH_04,1,OP_007#,92.0,32.3,41
BATCH_2640,2024-03-11,169.26359975820048,54.44,psi,MCH_07,39,OP_010,99.0,78.8,59
BATCH_5345,2024-05-04,220.24214919170436,2.62,bar,MCH_02,27,OP_017,92.0,72.9,69
BATCH_1169,2024-06-22,225.96495548395052,115.72,psi,MCH_05,41,OP_012,90.0,65.3,41
BATCH_4990,2024-06-04,221.95567284605977,114.55,psi,MCH_07,1,OP_013,98.0,37.6,52
BATCH_1342,2024-06-11,245.56998813639586,9.73,bar,MCH_06,30,OP_018,87.0,37.2,47
BATCH_6955,2024-02-27,150.25100989682588,97.68,psi,MCH_06,36,OP_015,0.46,50.2,50
BATCH_4520,2024-01-22,209.27401502719886,6.54,bar,MCH_10,17,OP_008,90.0,69.3,60
BATCH_8133,2024-06-14,180.42535675311694,1.59,bar,MCH_04,16,OP_016,97.0,39.5,26
BATCH_7797,2024-06-06,217.19550171600068,3.07,bar,MCH_06,22,OP_007,87.0,47.7,18
BATCH_4708,2024-07-05,154.42394456737338,8.19,bar,MCH_01,12,OP_004,92.0,73.0,45
BATCH_2471,2024-02-20,217.93069688098308,9.64,bar,MCH_03,47,OP_012,0.93,74.3,19
BATCH_2986,2024-06-09,176.109683006094,2.08,bar,MCH_05,6,OP_009,84.0,57.7,56
BATCH_4717,2024-05-24,208.28495927404217,36.09,psi,MCH_02,9,OP_017,83.0,31.8,15
BATCH_4663,2024-07-18,167.3333300110576,51.44,psi,MCH_08,47,OP_005,100.0,60.4,53
BATCH_9161,2024-03-04,223.459589101073,9.79,bar,MCH_05,19,OP_014,87.0,53.9,52
BATCH_3954,2024-05-31,199.92767830172326,5.38,bar,MCH_10,40,OP_017,0.11,52.2,50
BATCH_8926,2024-06-08,239.73975029894063,23.36,psi,MCH_07,39,OP_012,91.0,66.6,63
BATCH_2967,2024-06-06,162.53695096434376,142.7,psi,MCH_01,37,OP_015,92.0,67.4,34
BATCH_3444,2024-01-21,202.3020298847656,32.82,psi,MCH_02,-36,OP_014,0.74,61.7,24
BATCH_2703,2024-04-10,229.7752146069874,132.34,psi,MCH_04,49,OP_015,97.0,58.5,11
BATCH_5957,2024-03-25,214.9624731958349,6.04,bar,MCH_08,22,OP_010,99.0,49.0,70
BATCH_7714,2024-02-25,238.03697457129542,142.13,psi,MCH_01,-4,OP_012,95.0,50.9,29
BATCH_6573,2024-03-11,215.14083053815216,9.76,bar,MCH_03,47,OP_010,95.0,70.6,22
BATCH_3570,2024-04-27,201.3613562204992,2.99,bar,MCH_03,37,OP_005,95.0,64.7,28
BATCH_8849,2024-03-05,210.70151318636516,59.23,psi,MCH_02,28,OP_017,81.0,57.6,55
BATCH_1102,2024-06-25,226.23091670916602,1.41,bar,MCH_02,22,OP_014,87.0,34.1,5
BATCH_6888,2024-02-20,162.13949966243223,17.87,psi,MCH_09,10,OP_009,96.0,53.3,8
BATCH_7043,2024-07-02,224.11987355964584,4.44,bar,MCH_01,29,OP_019#,93.0,63.2,64
BATCH_8284,2024-06-14,197.2377645075897,123.03,psi,MCH_05,25,OP_010,82.0,73.5,47
BATCH_2290,2024-05-03,201.7297545272673,14.58,psi,MCH_05,16,OP_002,81.0,39.3,17
BATCH_9955,2024-02-24,242.0156939100969,4.26,bar,MCH_03,18,OP_006,0.8,69.9,53
BATCH_6212,2024-07-15,225.24029428821353,2.96,bar,MCH_01,33,OP_001,92.0,52.4,21
BATCH_2420,2024-03-20,162.90553230401775,6.69,bar,MACHINE08,41,OP_012,86.0,45.1,12
BATCH_8147,2024-01-13,165.0643578756018,2.97,bar,MCH_03,0,OP_003,83.0,59.6,72
BATCH_8647,2024-06-10,161.0356848445308,2.72,bar,MCH_02,7,OP_003,81.0,31.0,15
BATCH_2648,2024-01-16,182.79939367855528,14.06,psi,MCH_05,30,OP_011,0.7,31.4,60
BATCH_2644,2024-02-29,215.21657460595117,147.78,psi,MCH_09,19,OP_004,81.0,73.3,37
BATCH_2062,2024-06-22,165.82994910563136,62.67,psi,MACHINE08,2,OP_005,98.0,31.7,44
BATCH_3107,2024-01-01,211.83530846271913,83.67,psi,MCH_10,49,OP_005,82.0,39.3,27
BATCH_9427,2024-07-03,193.40095252551677,8.62,bar,MACHINE09,27,OP_003,84.0,35.2,5
BATCH_7756,2024-06-17,226.0197815271129,87.37,psi,MCH_09,45,OP_018,100.0,70.2,23
BATCH_9416,2024-06-20,215.67201279101465,38.17,psi,MCH_07,39,OP_006,81.0,68.6,52
BATCH_5302,2024-02-19,157.24305784131388,3.13,bar,MCH_05,41,OP_005,82.0,75.6,28
BATCH_2338,2024-04-13,171.51823298826477,82.48,psi,MCH_07,33,OP_006,100.0,75.3,35
BATCH_2561,2024-02-03,238.10351945537292,3.3,bar,MCH_08,46,OP_012,97.0,37.3,13
BATCH_3307,2024-03-25,174.12363033922793,9.67,bar,MCH_07,34,OP_010,96.0,71.0,6
BATCH_3494,2024-04-07,191.85668968091318,48.66,psi,MCH_09,38,OP_010,93.0,59.9,51
BATCH_4344,2024-01-28,166.39855059490037,1.48,bar,MCH_04,38,OP_013,92.0,30.9,61
BATCH_5618,2024-05-16,235.46996452073694,4.98,bar,MCH_05,46,OP_013,0.07,63.3,45
BATCH_5624,2024-02-15,212.90652747200187,4.74,bar,MCH_06,27,OP_016,86.0,74.6,42
BATCH_4362,2024-03-09,181.06894614894244,44.54,psi,MCH_06,36,OP_012,86.0,42.9,36
BATCH_8099,2024-03-07,231.18413763853349,138.24,psi,MCH_10,39,OP_018,97.0,37.0,62
BATCH_3471,2024-05-31,249.19866567921673,20.64,psi,MCH_01,24,OP_007,99.0,35.2,18
BATCH_7521,2024-02-19,210.5376889156563,6.19,bar,MCH_05,22,OP_017,99.0,58.0,37
BATCH_9176,2024-03-24,197.81534324284644,91.58,psi,MCH_05,50,OP_014,100.0,36.8,8
BATCH_5592,2024-05-19,156.1269551219252,58.33,psi,MCH_02,24,OP_009,0.91,30.4,35
BATCH_6885,2024-04-25,225.8501432529198,9.43,bar,MCH_06,36,OP_007,98.0,46.0,68
BATCH_4367,2024-04-09,229.28649064834966,8.95,bar,MCH_03,39,OP_008#,80.0,53.7,22
BATCH_9706,2024-05-01,193.47400910908704,104.6,psi,MCH_07,1,OP_004,98.0,63.7,72
BATCH_5802,2024-02-28,190.33665498338962,8.63,bar,MCH_01,9,OP_016,92.0,38.6,5
BATCH_7928,2024-03-19,154.8251095597318,22.15,psi,MCH_07,25,OP_008,95.0,30.5,11
BATCH_5813,2024-02-17,219.7022753068129,6.33,bar,MCH_10,12,OP_011,81.0,67.9,4
BATCH_8586,2024-03-05,172.2311970642709,138.49,psi,MCH_10,10,OP_006,95.0,55.9,10
BATCH_2916,2024-06-25,158.9531035448481,120.26,psi,MCH_10,18,OP_010,82.0,36.3,21
BATCH_2659,2024-05-14,165.03404448013734,1.5,bar,MCH_06,2,OP_011,94.0,44.4,52
BATCH_8739,2024-05-01,157.7652296525218,8.36,bar,MCH_07,38,OP_016,0.86,36.8,56
,2024-05-18,191.28450581004643,65.72,psi,MCH_08,27,OP_007,95.0,32.5,22
BATCH_2161,2024-02-14,204.4039197258047,3.22,bar,MCH_05,41,OP_017,80.0,52.2,43
BATCH_2746,2024-03-19,172.9050760640586,43.32,psi,MCH_06,43,OP_004,89.0,31.6,65
BATCH_5186,2024-05-01,189.81846979393208,7.88,bar,MCH_01,50,OP_004,87.0,68.1,50
BATCH_3129,2024-01-29,194.4185748117736,1.35,bar,MCH_04,8,OP_020,80.0,75.5,20
BATCH_9297,2024-06-22,159.7223860718225,4.22,bar,MCH_01,12,OP_002,99.0,38.5,13
BATCH_1964,2024-04-07,175.16220576495851,3.93,bar,MCH_05,24,OP_012,84.0,45.9,18
BATCH_9792,2024-02-15,,72.57,psi,MCH_07,10,OP_009,100.0,40.9,13
BATCH_2162,2024-03-09,243.6752439722082,136.26,psi,MCH_05,32,OP_009,87.0,49.6,36
BATCH_3109,2024-05-23,209.37934625649245,116.49,psi,MCH_05,16,OP_010,96.0,53.2,42
BATCH_9197,2024-05-05,165.2017757211673,46.72,psi,MCH_07,17,OP_001,88.0,79.0,34
BATCH_9129,2024-03-05,242.07035136289778,30.23,psi,MCH_01,4,OP_004,93.0,33.3,25
BATCH_8438,2024-03-18,244.65655987174804,3.44,bar,MCH_05,26,OP_010,99.0,54.9,21
BATCH_1299,2024-06-03,212.2193982638423,50.55,psi,MCH_09,30,OP_018,82.0,42.0,21
BATCH_7635,2024-04-22,178.362961162174,1.27,bar,MCH_10,19,OP_005,0.1,44.5,11
BATCH_5388,2024-05-02,182.53418809725466,8.72,bar,MCH_06,12,OP_006,93.0,36.0,69
BATCH_5608,2024-01-24,226.11729131081563,5.65,bar,MCH_08,29,OP_020,89.0,50.4,35
BATCH_8998,2024-07-06,170.3910578902164,33.48,psi,MCH_01,46,OP_007,86.0,42.2,38
BATCH_1115,2024-01-22,181.4985471822728,7.96,bar,MCH_05,19,OP_002,0.37,74.1,13
BATCH_8744,2025-03-22,156.47000382488886,53.78,psi,MCH_04,21,OP_003,0.42,42.6,13
BATCH_1465,2024-01-30,203.03177285670836,47.68,psi,MCH_09,33,OP_020,86.0,78.3,10
BATCH_8547,2024-07-16,203.6047157428334,9.0,bar,MCH_06,32,OPER_005,96.0,64.6,15
BATCH_4732,2024-02-10,167.27443907641472,84.87,psi,MCH_09,3,OP_005#,87.0,59.7,21
BATCH_8018,2025-01-31,234.86216859556743,2.92,bar,MCH_02,26,OP_008#,95.0,38.4,49
BATCH_8573,2024-06-30,248.3353866902229,105.44,psi,MCH_07,25,OP_003,83.0,34.9,35
BATCH_3787,2024-06-19,209.68513417132792,113.94,psi,MCH_03,49,OP_008,94.0,74.1,59
BATCH_4096,2024-03-03,224.00438379737216,35.02,psi,MCH_02,26,OP_009,100.0,55.5,22
BATCH_6824,2024-03-06,184.93755324357474,18.57,psi,MCH_08,47,OP_014,94.0,77.0,4
BATCH_2000,2024-01-26,165.50098354365906,34.87,psi,MCH_04,29,OP_020,95.0,72.1,53
BATCH_2285,2024-01-15,234.01495839559226,60.53,psi,MCH_04,3,OP_010,93.0,52.8,4
BATCH_8282,2024-01-05,227.36587205873087,63.05,psi,MACHINE06,15,OP_011,99.0,39.3,50
BATCH_5119,2024-04-23,224.0474461373401,9.06,bar,MCH_04,2,OP_004,87.0,44.4,37
BATCH_5303,2024-06-20,163.90955352895784,30.12,psi,MCH_08,49,OP_010,81.0,44.0,52
BATCH_2451,2024-03-30,230.73339962967236,4.9,bar,MCH_09,39,OP_018,84.0,68.2,38
BATCH_1409,2024-06-24,245.32678936059494,58.3,psi,MCH_08,44,OP_016,0.29,47.9,43
BATCH_3691,2024-03-16,189.93129194131035,8.06,bar,MCH_09,48,OP_009,0.63,40.5,47
BATCH_4875,2024-01-10,151.92890114191434,42.51,psi,MCH_03,22,OP_012,0.53,60.8,65
BATCH_8755,2024-07-13,156.88837317757356,5.77,bar,MCH_03,29,OP_009,99.0,47.1,12
BATCH_5935,2024-04-23,204.46489642428537,52.9,psi,MCH_09,47,OP_010,82.0,75.7,38
BATCH_2268,2024-01-29,203.33275799954833,6.81,bar,MACHINE02,26,OP_006,85.0,55.6,15
BATCH_1193,2024-07-14,189.99213864043867,8.36,bar,MACHINE01,8,OP_011,95.0,52.0,41
BATCH_8461,2024-04-22,191.70233009278803,124.95,psi,MCH_10,3,OP_016,89.0,30.5,48
BATCH_2662,2024-03-24,220.7518128405381,134.46,psi,MCH_06,2,OP_016,96.0,40.8,25
BATCH_2150,2024-03-21,233.71920684349828,141.13,psi,MCH_05,12,OP_016,96.0,75.3,24
BATCH_8773,2024-03-27,,5.78,bar,MCH_07,40,OP_002,94.0,35.5,67
BATCH_8136,2024-01-23,245.65650294932692,149.43,psi,MCH_10,3,OP_017,84.0,79.1,17
BATCH_5723,2024-05-01,244.00925743047077,4.4,bar,MACHINE06,7,OP_004,91.0,53.6,16
BATCH_2744,2024-03-19,218.481779720615,65.49,psi,MCH_08,47,OP_009,96.0,66.8,60
BATCH_9560,2024-06-08,152.33614344071023,5.86,bar,MCH_05,3,OP_020,81.0,34.1,14
BATCH_7247,2024-07-09,245.07229471965945,8.19,bar,MCH_07,40,OP_004,85.0,31.5,46
BATCH_5981,2024-05-13,182.44939951620051,117.67,psi,MCH_08,38,OP_016,97.0,78.4,22
BATCH_2596,2024-04-06,165.9243202791205,5.65,bar,MCH_08,22,OP_005,82.0,76.1,35
BATCH_1162,2024-02-29,173.0898981535208,36.39,psi,MCH_04,17,OP_001,89.0,35.8,7
BATCH_3222,2024-04-24,165.81445823867955,4.42,bar,MCH_07,47,OP_010,87.0,32.9,72
BATCH_7378,2024-06-06,233.0518454963481,121.04,psi,MCH_02,42,OP_001,95.0,46.6,32
BATCH_9337,2024-06-12,,105.73,psi,MCH_05,29,OP_001,0.25,64.2,45
BATCH_6967,2024-06-05,192.426733035643,3.8,bar,MCH_08,6,OP_016,96.0,31.6,12
BATCH_1083,2024-03-03,185.41282670135828,70.51,psi,MCH_07,21,OP_005,91.0,32.4,4
BATCH_6870,2024-05-09,249.71425061075212,8.83,bar,MCH_09,25,OP_005,83.0,34.9,70
BATCH_9191,2024-07-14,,104.55,psi,MCH_08,38,OP_008,86.0,34.1,40
BATCH_1622,2024-05-05,235.45499330867963,9.05,bar,MCH_07,24,OP_015,87.0,39.3,16
BATCH_6287,2024-02-22,153.0518398334554,4.67,bar,MACHINE05,40,OP_010,84.0,32.4,60
BATCH_5137,2025-03-30,201.8878562965459,69.57,psi,MCH_03,0,OP_019,93.0,77.4,37
BATCH_3683,2024-06-23,1938.4829319276446,111.84,psi,MCH_09,32,OP_006,0.17,68.7,60
BATCH_8715,2024-06-24,188.6243017494831,23.13,psi,MCH_09,24,OP_012,84.0,43.5,23
BATCH_3549,2024-06-04,218.0346694856331,63.49,psi,MCH_10,33,OP_008,94.0,65.4,68
BATCH_1318,2024-03-26,161.81554048855543,19.33,psi,MCH_08,19,OP_004,97.0,64.3,37
BATCH_8979,2024-02-20,243.12793004709357,50.76,psi,MCH_04,6,OP_010,85.0,60.9,13
BATCH_6567,2024-07-06,185.67019380303026,128.93,psi,MCH_09,15,OP_020,97.0,73.0,58
BATCH_6158,2024-07-02,160.88134244821467,6.02,bar,MCH_03,32,OP_007,91.0,44.8,6
BATCH_4077,2024-05-09,180.50060322966885,18.82,psi,MCH_03,9,OP_004,0.42,49.2,29
BATCH_4956,2024-07-18,175.8412837644583,5.12,bar,MCH_05,39,OP_007,85.0,35.8,55
BATCH_6259,2024-01-04,2175.0705478255754,3.44,bar,MCH_09,35,OP_020,0.4,54.2,30
